"id","type","attributes","relationships","meta"
"1070675","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-22T02:27:49.589Z"",""skip-networking"":false,""user-id"":""940436"",""bookmarked"":false}","{""user"":{""data"":{""id"":""940436"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""12824"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6950604"",""type"":""selected-interest""},{""id"":""6950598"",""type"":""selected-interest""},{""id"":""6950597"",""type"":""selected-interest""},{""id"":""6950596"",""type"":""selected-interest""},{""id"":""6950594"",""type"":""selected-interest""},{""id"":""6950592"",""type"":""selected-interest""},{""id"":""6950585"",""type"":""selected-interest""},{""id"":""6950584"",""type"":""selected-interest""},{""id"":""6950577"",""type"":""selected-interest""},{""id"":""6950576"",""type"":""selected-interest""},{""id"":""6950575"",""type"":""selected-interest""},{""id"":""6950574"",""type"":""selected-interest""},{""id"":""6950573"",""type"":""selected-interest""},{""id"":""6950572"",""type"":""selected-interest""},{""id"":""6950571"",""type"":""selected-interest""},{""id"":""6950570"",""type"":""selected-interest""},{""id"":""6950569"",""type"":""selected-interest""},{""id"":""6950568"",""type"":""selected-interest""},{""id"":""6950567"",""type"":""selected-interest""},{""id"":""6950566"",""type"":""selected-interest""},{""id"":""6950563"",""type"":""selected-interest""},{""id"":""6950562"",""type"":""selected-interest""},{""id"":""6950561"",""type"":""selected-interest""},{""id"":""6950560"",""type"":""selected-interest""},{""id"":""6950558"",""type"":""selected-interest""},{""id"":""6950557"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1069607","attendee","{""pitch"":""i will love to introduce new technology in biotech conducted Direct Current will go around the body and give %100 protection against any infections "",""joined-at"":""2022-09-21T13:10:49.035Z"",""skip-networking"":false,""user-id"":""939480"",""bookmarked"":false}","{""user"":{""data"":{""id"":""939480"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""12824"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6945783"",""type"":""selected-interest""},{""id"":""6945780"",""type"":""selected-interest""},{""id"":""6945778"",""type"":""selected-interest""},{""id"":""6945769"",""type"":""selected-interest""},{""id"":""6945768"",""type"":""selected-interest""},{""id"":""6945767"",""type"":""selected-interest""},{""id"":""6942989"",""type"":""selected-interest""},{""id"":""6942018"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1067346","attendee","{""pitch"":""Building the future of the hybrid work model "",""joined-at"":""2022-09-21T05:35:04.801Z"",""skip-networking"":false,""user-id"":""937463"",""bookmarked"":false}","{""user"":{""data"":{""id"":""937463"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""12824"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6949857"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066937","attendee","{""pitch"":""I am building micro influencer platform with 10,000 users in Indonesia. Available at 16 cities and looking for Angel and VC for seed Funding.If you like to talk about Digital marketing strategist! We are good to go! "",""joined-at"":""2022-09-21T03:33:51.961Z"",""skip-networking"":false,""user-id"":""937052"",""bookmarked"":false}","{""user"":{""data"":{""id"":""937052"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6922662"",""type"":""selected-interest""},{""id"":""6922650"",""type"":""selected-interest""},{""id"":""6922645"",""type"":""selected-interest""},{""id"":""6922639"",""type"":""selected-interest""},{""id"":""6922636"",""type"":""selected-interest""},{""id"":""6922632"",""type"":""selected-interest""},{""id"":""6922630"",""type"":""selected-interest""},{""id"":""6922622"",""type"":""selected-interest""},{""id"":""6922619"",""type"":""selected-interest""},{""id"":""6922617"",""type"":""selected-interest""},{""id"":""6922504"",""type"":""selected-interest""},{""id"":""6922485"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1070672","attendee","{""pitch"":""Hi! I oversee the NVIDIA Inception Program for startups across SEA and ANZ. I am looking to connect with startups and VCs in the region. "",""joined-at"":""2022-09-22T02:26:42.414Z"",""skip-networking"":false,""user-id"":""940433"",""bookmarked"":false}","{""user"":{""data"":{""id"":""940433"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13035"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6950553"",""type"":""selected-interest""},{""id"":""6950552"",""type"":""selected-interest""},{""id"":""6950547"",""type"":""selected-interest""},{""id"":""6950545"",""type"":""selected-interest""},{""id"":""6950543"",""type"":""selected-interest""},{""id"":""6950540"",""type"":""selected-interest""},{""id"":""6950538"",""type"":""selected-interest""},{""id"":""6950537"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1070665","attendee","{""pitch"":""I lead marketing at a climate and proptech startup. Offering operator experience and some domain knowledge to venture partners who need a combination of hands and brains to take their startups to the next level. Talk to me about IoT, smart and green buildings/cities"",""joined-at"":""2022-09-22T02:23:00.094Z"",""skip-networking"":false,""user-id"":""378845"",""bookmarked"":false}","{""user"":{""data"":{""id"":""378845"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""12824"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6950550"",""type"":""selected-interest""},{""id"":""6950549"",""type"":""selected-interest""},{""id"":""6950548"",""type"":""selected-interest""},{""id"":""6950546"",""type"":""selected-interest""},{""id"":""6950544"",""type"":""selected-interest""},{""id"":""6950542"",""type"":""selected-interest""},{""id"":""6950541"",""type"":""selected-interest""},{""id"":""6950539"",""type"":""selected-interest""},{""id"":""6950536"",""type"":""selected-interest""},{""id"":""6950535"",""type"":""selected-interest""},{""id"":""6950534"",""type"":""selected-interest""},{""id"":""6950533"",""type"":""selected-interest""},{""id"":""6950532"",""type"":""selected-interest""},{""id"":""6950531"",""type"":""selected-interest""},{""id"":""6950529"",""type"":""selected-interest""},{""id"":""6950526"",""type"":""selected-interest""},{""id"":""6950521"",""type"":""selected-interest""},{""id"":""6950515"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1067040","attendee","{""pitch"":""Hello, I'm Soo, from South Korea. I'm working in investment company funded by Busan City. Busan wll hold an Asia Start-up Festa in Nov, 22th~24th, would like you come. Worth visiting and for investors, we wll offer air & hotel for free. For more, contact shchoi@buholdings.co.kr"",""joined-at"":""2022-09-21T04:03:21.904Z"",""skip-networking"":false,""user-id"":""937161"",""bookmarked"":false}","{""user"":{""data"":{""id"":""937161"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6926114"",""type"":""selected-interest""},{""id"":""6926111"",""type"":""selected-interest""},{""id"":""6926107"",""type"":""selected-interest""},{""id"":""6926103"",""type"":""selected-interest""},{""id"":""6926102"",""type"":""selected-interest""},{""id"":""6926101"",""type"":""selected-interest""},{""id"":""6926084"",""type"":""selected-interest""},{""id"":""6926082"",""type"":""selected-interest""},{""id"":""6926080"",""type"":""selected-interest""},{""id"":""6926075"",""type"":""selected-interest""},{""id"":""6926073"",""type"":""selected-interest""},{""id"":""6923524"",""type"":""selected-interest""},{""id"":""6923518"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066644","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T02:38:42.225Z"",""skip-networking"":false,""user-id"":""936751"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936751"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6919915"",""type"":""selected-interest""},{""id"":""6919914"",""type"":""selected-interest""},{""id"":""6919904"",""type"":""selected-interest""},{""id"":""6919903"",""type"":""selected-interest""},{""id"":""6919898"",""type"":""selected-interest""},{""id"":""6919891"",""type"":""selected-interest""},{""id"":""6919881"",""type"":""selected-interest""},{""id"":""6919880"",""type"":""selected-interest""},{""id"":""6919876"",""type"":""selected-interest""},{""id"":""6919874"",""type"":""selected-interest""},{""id"":""6919865"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1065295","attendee","{""pitch"":""I have more than 10 years of combined working experience in several different roles (business development, merger "",""joined-at"":""2022-09-20T15:20:31.566Z"",""skip-networking"":false,""user-id"":""935496"",""bookmarked"":false}","{""user"":{""data"":{""id"":""935496"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13035"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6906085"",""type"":""selected-interest""},{""id"":""6906081"",""type"":""selected-interest""},{""id"":""6906078"",""type"":""selected-interest""},{""id"":""6906077"",""type"":""selected-interest""},{""id"":""6906069"",""type"":""selected-interest""},{""id"":""6906068"",""type"":""selected-interest""},{""id"":""6906067"",""type"":""selected-interest""},{""id"":""6906065"",""type"":""selected-interest""},{""id"":""6906064"",""type"":""selected-interest""},{""id"":""6906063"",""type"":""selected-interest""},{""id"":""6906059"",""type"":""selected-interest""},{""id"":""6906058"",""type"":""selected-interest""},{""id"":""6906057"",""type"":""selected-interest""},{""id"":""6906056"",""type"":""selected-interest""},{""id"":""6906055"",""type"":""selected-interest""},{""id"":""6906054"",""type"":""selected-interest""},{""id"":""6906053"",""type"":""selected-interest""},{""id"":""6906052"",""type"":""selected-interest""},{""id"":""6906051"",""type"":""selected-interest""},{""id"":""6906048"",""type"":""selected-interest""},{""id"":""6906047"",""type"":""selected-interest""},{""id"":""6906046"",""type"":""selected-interest""},{""id"":""6906033"",""type"":""selected-interest""},{""id"":""6906032"",""type"":""selected-interest""},{""id"":""6906031"",""type"":""selected-interest""},{""id"":""6906027"",""type"":""selected-interest""},{""id"":""6906026"",""type"":""selected-interest""},{""id"":""6906025"",""type"":""selected-interest""},{""id"":""6906019"",""type"":""selected-interest""},{""id"":""6906018"",""type"":""selected-interest""},{""id"":""6906017"",""type"":""selected-interest""},{""id"":""6906015"",""type"":""selected-interest""},{""id"":""6906014"",""type"":""selected-interest""},{""id"":""6906013"",""type"":""selected-interest""},{""id"":""6906012"",""type"":""selected-interest""},{""id"":""6906011"",""type"":""selected-interest""},{""id"":""6906010"",""type"":""selected-interest""},{""id"":""6906009"",""type"":""selected-interest""},{""id"":""6906008"",""type"":""selected-interest""},{""id"":""6906007"",""type"":""selected-interest""},{""id"":""6906004"",""type"":""selected-interest""},{""id"":""6906003"",""type"":""selected-interest""},{""id"":""6906002"",""type"":""selected-interest""},{""id"":""6905999"",""type"":""selected-interest""},{""id"":""6905998"",""type"":""selected-interest""},{""id"":""6905997"",""type"":""selected-interest""},{""id"":""6905995"",""type"":""selected-interest""},{""id"":""6905994"",""type"":""selected-interest""},{""id"":""6905993"",""type"":""selected-interest""},{""id"":""6905991"",""type"":""selected-interest""},{""id"":""6905990"",""type"":""selected-interest""},{""id"":""6905989"",""type"":""selected-interest""},{""id"":""6905985"",""type"":""selected-interest""},{""id"":""6905984"",""type"":""selected-interest""},{""id"":""6905983"",""type"":""selected-interest""},{""id"":""6905980"",""type"":""selected-interest""},{""id"":""6905979"",""type"":""selected-interest""},{""id"":""6905978"",""type"":""selected-interest""},{""id"":""6905970"",""type"":""selected-interest""},{""id"":""6905969"",""type"":""selected-interest""},{""id"":""6905968"",""type"":""selected-interest""},{""id"":""6905966"",""type"":""selected-interest""},{""id"":""6905965"",""type"":""selected-interest""},{""id"":""6905964"",""type"":""selected-interest""},{""id"":""6905941"",""type"":""selected-interest""},{""id"":""6905940"",""type"":""selected-interest""},{""id"":""6905939"",""type"":""selected-interest""},{""id"":""6905931"",""type"":""selected-interest""},{""id"":""6905930"",""type"":""selected-interest""},{""id"":""6905929"",""type"":""selected-interest""},{""id"":""6905928"",""type"":""selected-interest""},{""id"":""6905927"",""type"":""selected-interest""},{""id"":""6905926"",""type"":""selected-interest""},{""id"":""6905923"",""type"":""selected-interest""},{""id"":""6905922"",""type"":""selected-interest""},{""id"":""6905921"",""type"":""selected-interest""},{""id"":""6905916"",""type"":""selected-interest""},{""id"":""6905915"",""type"":""selected-interest""},{""id"":""6905914"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1061949","attendee","{""pitch"":""I’m Faris, CEO at AxeHedge an investment platform that brings structure and simplicity to global investing. We’ve grown 70x since going live in March 2022 and we’re licensed by the Labuan Offshore Financial Services Authority. We’re raising Seed and looking to actively network !"",""joined-at"":""2022-09-20T05:17:19.266Z"",""skip-networking"":false,""user-id"":""932782"",""bookmarked"":false}","{""user"":{""data"":{""id"":""932782"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13040"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6912629"",""type"":""selected-interest""},{""id"":""6884302"",""type"":""selected-interest""},{""id"":""6884298"",""type"":""selected-interest""},{""id"":""6884294"",""type"":""selected-interest""},{""id"":""6884287"",""type"":""selected-interest""},{""id"":""6884273"",""type"":""selected-interest""},{""id"":""6884272"",""type"":""selected-interest""},{""id"":""6884267"",""type"":""selected-interest""},{""id"":""6884266"",""type"":""selected-interest""},{""id"":""6884263"",""type"":""selected-interest""},{""id"":""6884262"",""type"":""selected-interest""},{""id"":""6883625"",""type"":""selected-interest""},{""id"":""6883624"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1057259","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-16T01:35:51.020Z"",""skip-networking"":false,""user-id"":""928923"",""bookmarked"":false}","{""user"":{""data"":{""id"":""928923"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6844941"",""type"":""selected-interest""},{""id"":""6844939"",""type"":""selected-interest""},{""id"":""6844938"",""type"":""selected-interest""},{""id"":""6844936"",""type"":""selected-interest""},{""id"":""6844934"",""type"":""selected-interest""},{""id"":""6844933"",""type"":""selected-interest""},{""id"":""6844932"",""type"":""selected-interest""},{""id"":""6844931"",""type"":""selected-interest""},{""id"":""6844930"",""type"":""selected-interest""},{""id"":""6844929"",""type"":""selected-interest""},{""id"":""6844928"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1056681","attendee","{""pitch"":""www.linkedin.com/in/antoniofernandez888"",""joined-at"":""2022-09-15T13:09:04.998Z"",""skip-networking"":false,""user-id"":""928458"",""bookmarked"":false}","{""user"":{""data"":{""id"":""928458"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6916477"",""type"":""selected-interest""},{""id"":""6916451"",""type"":""selected-interest""},{""id"":""6916437"",""type"":""selected-interest""},{""id"":""6916133"",""type"":""selected-interest""},{""id"":""6916110"",""type"":""selected-interest""},{""id"":""6916103"",""type"":""selected-interest""},{""id"":""6916098"",""type"":""selected-interest""},{""id"":""6915838"",""type"":""selected-interest""},{""id"":""6915663"",""type"":""selected-interest""},{""id"":""6915655"",""type"":""selected-interest""},{""id"":""6915652"",""type"":""selected-interest""},{""id"":""6915647"",""type"":""selected-interest""},{""id"":""6915641"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066124","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T01:16:45.696Z"",""skip-networking"":false,""user-id"":""380873"",""bookmarked"":false}","{""user"":{""data"":{""id"":""380873"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6915033"",""type"":""selected-interest""},{""id"":""6915031"",""type"":""selected-interest""},{""id"":""6915026"",""type"":""selected-interest""},{""id"":""6915024"",""type"":""selected-interest""},{""id"":""6915021"",""type"":""selected-interest""},{""id"":""6915008"",""type"":""selected-interest""},{""id"":""6915001"",""type"":""selected-interest""},{""id"":""6914997"",""type"":""selected-interest""},{""id"":""6914992"",""type"":""selected-interest""},{""id"":""6914988"",""type"":""selected-interest""},{""id"":""6914982"",""type"":""selected-interest""},{""id"":""6914976"",""type"":""selected-interest""},{""id"":""6914956"",""type"":""selected-interest""},{""id"":""6914947"",""type"":""selected-interest""},{""id"":""6914933"",""type"":""selected-interest""},{""id"":""6914915"",""type"":""selected-interest""},{""id"":""6914905"",""type"":""selected-interest""},{""id"":""6914896"",""type"":""selected-interest""},{""id"":""6914891"",""type"":""selected-interest""},{""id"":""6914882"",""type"":""selected-interest""},{""id"":""6914872"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1069546","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T12:43:55.458Z"",""skip-networking"":false,""user-id"":""939433"",""bookmarked"":false}","{""user"":{""data"":{""id"":""939433"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6941555"",""type"":""selected-interest""},{""id"":""6941552"",""type"":""selected-interest""},{""id"":""6941550"",""type"":""selected-interest""},{""id"":""6941546"",""type"":""selected-interest""},{""id"":""6941539"",""type"":""selected-interest""},{""id"":""6941531"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1070736","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-22T03:15:49.599Z"",""skip-networking"":false,""user-id"":""940500"",""bookmarked"":false}","{""user"":{""data"":{""id"":""940500"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13035"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6951183"",""type"":""selected-interest""},{""id"":""6951182"",""type"":""selected-interest""},{""id"":""6951181"",""type"":""selected-interest""},{""id"":""6951180"",""type"":""selected-interest""},{""id"":""6951179"",""type"":""selected-interest""},{""id"":""6951178"",""type"":""selected-interest""},{""id"":""6951177"",""type"":""selected-interest""},{""id"":""6951176"",""type"":""selected-interest""},{""id"":""6951175"",""type"":""selected-interest""},{""id"":""6951173"",""type"":""selected-interest""},{""id"":""6951172"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1070607","attendee","{""pitch"":""I'd like to connect with startups and entrepreneurs interested to establish a presence in HK to expand to APAC and Mainland China! "",""joined-at"":""2022-09-22T01:54:04.968Z"",""skip-networking"":false,""user-id"":""940373"",""bookmarked"":false}","{""user"":{""data"":{""id"":""940373"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6950049"",""type"":""selected-interest""},{""id"":""6950047"",""type"":""selected-interest""},{""id"":""6950045"",""type"":""selected-interest""},{""id"":""6950043"",""type"":""selected-interest""},{""id"":""6950042"",""type"":""selected-interest""},{""id"":""6950040"",""type"":""selected-interest""},{""id"":""6950039"",""type"":""selected-interest""},{""id"":""6950038"",""type"":""selected-interest""},{""id"":""6950037"",""type"":""selected-interest""},{""id"":""6950036"",""type"":""selected-interest""},{""id"":""6950035"",""type"":""selected-interest""},{""id"":""6950034"",""type"":""selected-interest""},{""id"":""6950033"",""type"":""selected-interest""},{""id"":""6950032"",""type"":""selected-interest""},{""id"":""6950031"",""type"":""selected-interest""},{""id"":""6950029"",""type"":""selected-interest""},{""id"":""6950025"",""type"":""selected-interest""},{""id"":""6950024"",""type"":""selected-interest""},{""id"":""6950021"",""type"":""selected-interest""},{""id"":""6950020"",""type"":""selected-interest""},{""id"":""6950017"",""type"":""selected-interest""},{""id"":""6950016"",""type"":""selected-interest""},{""id"":""6950014"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1070522","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-22T00:14:11.109Z"",""skip-networking"":false,""user-id"":""940290"",""bookmarked"":false}","{""user"":{""data"":{""id"":""940290"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""12824"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6949315"",""type"":""selected-interest""},{""id"":""6949303"",""type"":""selected-interest""},{""id"":""6949298"",""type"":""selected-interest""},{""id"":""6949295"",""type"":""selected-interest""},{""id"":""6949294"",""type"":""selected-interest""},{""id"":""6949293"",""type"":""selected-interest""},{""id"":""6949292"",""type"":""selected-interest""},{""id"":""6949291"",""type"":""selected-interest""},{""id"":""6949290"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1069682","attendee","{""pitch"":""We are exploring opportunities to collaborate on product partnerships and ecommerce expansion across our Disney brands in Southeast Asia."",""joined-at"":""2022-09-21T13:33:27.129Z"",""skip-networking"":false,""user-id"":""939547"",""bookmarked"":false}","{""user"":{""data"":{""id"":""939547"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6942760"",""type"":""selected-interest""},{""id"":""6942758"",""type"":""selected-interest""},{""id"":""6942755"",""type"":""selected-interest""},{""id"":""6942753"",""type"":""selected-interest""},{""id"":""6942751"",""type"":""selected-interest""},{""id"":""6942747"",""type"":""selected-interest""},{""id"":""6942743"",""type"":""selected-interest""},{""id"":""6942741"",""type"":""selected-interest""},{""id"":""6942740"",""type"":""selected-interest""},{""id"":""6942733"",""type"":""selected-interest""},{""id"":""6942731"",""type"":""selected-interest""},{""id"":""6942724"",""type"":""selected-interest""},{""id"":""6942717"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1067778","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T07:06:20.677Z"",""skip-networking"":false,""user-id"":""937345"",""bookmarked"":false}","{""user"":{""data"":{""id"":""937345"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13034"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6929304"",""type"":""selected-interest""},{""id"":""6929292"",""type"":""selected-interest""},{""id"":""6929289"",""type"":""selected-interest""},{""id"":""6929281"",""type"":""selected-interest""},{""id"":""6929272"",""type"":""selected-interest""},{""id"":""6929269"",""type"":""selected-interest""},{""id"":""6929261"",""type"":""selected-interest""},{""id"":""6929257"",""type"":""selected-interest""},{""id"":""6929251"",""type"":""selected-interest""},{""id"":""6929247"",""type"":""selected-interest""},{""id"":""6929243"",""type"":""selected-interest""},{""id"":""6929222"",""type"":""selected-interest""},{""id"":""6929221"",""type"":""selected-interest""},{""id"":""6929220"",""type"":""selected-interest""},{""id"":""6929213"",""type"":""selected-interest""},{""id"":""6929212"",""type"":""selected-interest""},{""id"":""6929211"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
